user_id,age,plan_type,account_age_days,churned,days_since_last_login,total_watch_time_30d,avg_rating,num_ratings,churn_probability,predicted_churn
U3945,50,Standard,678,1,60.0,0.0,2.0,1.0,0.42490365015882636,1
U3811,46,Basic,294,0,100.0,0.0,0.0,0.0,0.424590273466433,1
U5562,41,Premium,254,0,78.0,0.0,2.0,1.0,0.42374803701241825,1
U2152,30,Standard,453,0,42.0,0.0,5.0,1.0,0.4236699477872451,1
U2606,47,Standard,288,0,25.0,0.0,2.0,2.0,0.4236225002390554,1
U1924,41,Premium,248,0,53.0,0.0,0.0,0.0,0.42358258548415284,1
U4064,19,Standard,278,0,13.0,0.0,3.0,3.0,0.42358127856037847,1
U1146,38,Premium,149,0,85.0,0.0,2.0,1.0,0.4234683034725343,1
U4670,31,Standard,172,0,101.0,0.0,3.0,2.0,0.4234505171972623,1
U5530,49,Basic,206,0,17.0,88.0,2.6666666666666665,3.0,0.42344823606502335,1
U3145,40,Premium,279,0,999.0,0.0,0.0,0.0,0.4232241616365365,1
U1101,46,Premium,404,0,37.0,20.0,0.0,0.0,0.42298097078446767,1
U1318,39,Premium,466,0,70.0,0.0,2.333333333333333,3.0,0.4228854467409785,1
U2011,34,Premium,290,0,75.0,82.0,5.0,1.0,0.42281521920008525,1
U3446,39,Premium,253,0,6.0,0.0,3.0,1.0,0.42256673924606,1
U1986,20,Standard,167,0,166.0,0.0,3.0,2.0,0.4225105918475209,1
U5348,49,Standard,214,0,15.0,0.0,3.0,2.0,0.4224228172884875,1
U5908,53,Standard,140,0,5.0,0.0,3.0,1.0,0.42215176808438865,1
U3778,20,Basic,174,0,30.0,0.0,3.0,1.0,0.42190780809113737,1
U3760,36,Basic,389,0,29.0,12.0,3.0,1.0,0.42184487140081794,1
U4711,46,Premium,299,0,64.0,51.0,2.0,1.0,0.42167199065504635,1
U3486,44,Premium,139,0,25.0,0.0,3.0,1.0,0.4211259388453301,1
U3770,46,Premium,618,0,20.0,0.0,3.0,1.0,0.42099791629896993,1
U5923,42,Basic,106,0,9.0,0.0,3.333333333333333,3.0,0.4209766097537761,1
U2100,43,Premium,343,0,63.0,0.0,0.0,0.0,0.42090487309080643,1
U3220,43,Premium,328,0,5.0,0.0,3.0,1.0,0.4208821705928015,1
U3208,45,Standard,156,0,999.0,0.0,3.0,1.0,0.42068962892556205,1
U4713,45,Basic,579,0,4.0,57.0,3.333333333333333,3.0,0.42048127986559225,1
U4171,35,Premium,301,0,23.0,0.0,2.5,2.0,0.4203851739144879,1
U1636,49,Basic,125,0,79.0,0.0,5.0,1.0,0.42036506273811286,1
U4803,41,Standard,419,0,12.0,0.0,4.5,2.0,0.42035559822181917,1
U3587,30,Basic,110,0,49.0,0.0,3.0,2.0,0.4203003735961023,1
U4166,45,Standard,670,0,87.0,0.0,3.0,1.0,0.42022734434635844,1
U4774,42,Standard,207,0,30.0,0.0,5.0,1.0,0.42004459076674294,1
U2498,33,Basic,710,0,24.0,0.0,3.0,1.0,0.4199088685929033,1
U4172,23,Standard,225,0,76.0,0.0,2.0,2.0,0.41988806320432437,1
U5895,32,Standard,1,0,16.0,0.0,2.5,2.0,0.41980050872547464,1
U3320,34,Premium,573,0,12.0,0.0,2.0,1.0,0.4196338969519907,1
U5095,37,Premium,163,0,30.0,0.0,4.0,1.0,0.4194127232111249,1
U5643,37,Basic,327,0,13.0,0.0,3.5,2.0,0.4189738684181396,1
U2157,42,Basic,139,0,15.0,0.0,2.6666666666666665,3.0,0.4189654622092133,1
U3981,32,Premium,367,0,168.0,0.0,3.0,2.0,0.418926721170525,1
U2732,30,Premium,489,0,36.0,0.0,3.0,2.0,0.41879342010188575,1
U2918,50,Standard,500,0,20.0,0.0,3.0,1.0,0.41876749135284547,1
U1180,41,Standard,294,0,39.0,0.0,3.0,3.0,0.4187604712937851,1
U5517,49,Standard,269,0,34.0,0.0,3.0,1.0,0.41874518678403594,1
U5151,41,Premium,584,0,25.0,206.0,3.0,3.0,0.41872344616185503,1
U5208,32,Premium,594,0,73.0,0.0,1.5,2.0,0.41863570196030425,1
U5932,52,Basic,233,0,29.0,0.0,1.0,1.0,0.41859681479253763,1
U2213,38,Basic,597,0,9.0,0.0,2.0,1.0,0.4183899188940303,1
U3177,21,Standard,485,0,18.0,0.0,3.5,2.0,0.41834863837665937,1
U4920,58,Standard,138,0,20.0,0.0,3.0,2.0,0.41818889290065037,1
U1798,50,Standard,144,0,999.0,0.0,1.0,1.0,0.4180917071314004,1
U4518,42,Standard,374,0,29.0,0.0,4.0,3.0,0.4180626906187203,1
U3422,26,Premium,542,0,8.0,0.0,0.0,0.0,0.4176903062540795,1
U1337,44,Standard,306,0,91.0,0.0,3.0,2.0,0.4176839598591564,1
U2362,44,Premium,565,0,62.0,39.0,3.5,2.0,0.4175595966745452,1
U2570,42,Basic,392,0,71.0,59.0,3.0,1.0,0.4173243131870949,1
U2839,32,Premium,537,0,23.0,0.0,3.0,1.0,0.41732378140544,1
U1197,52,Basic,532,0,39.0,0.0,2.5,2.0,0.41719221366601855,1
U5324,55,Premium,504,0,0.0,0.0,3.5,2.0,0.41715126270028663,1
U4579,43,Standard,488,1,999.0,0.0,2.5,2.0,0.4171465643341399,1
U2236,53,Premium,588,0,104.0,0.0,4.0,2.0,0.4169340890683749,1
U2499,49,Standard,324,0,120.0,0.0,4.0,1.0,0.4164171684197216,1
U4289,60,Premium,692,0,2.0,33.0,3.0,3.0,0.4158712570635065,1
U1996,23,Standard,471,0,16.0,0.0,3.0,2.0,0.41579206583786515,1
U2200,28,Standard,671,0,33.0,114.0,1.0,1.0,0.4154508908709777,1
U5084,43,Premium,181,0,60.0,0.0,0.0,0.0,0.41538434026463583,1
U3848,47,Basic,160,0,59.0,0.0,0.0,0.0,0.41529058359483756,1
U5770,29,Premium,680,0,62.0,0.0,3.0,1.0,0.41524765171255523,1
U4503,39,Basic,93,0,29.0,0.0,4.5,2.0,0.415146331553888,1
U2886,26,Premium,631,0,153.0,0.0,4.5,2.0,0.414986279521547,1
U2764,57,Standard,446,0,6.0,0.0,2.5,2.0,0.41465095149531417,1
U2315,34,Premium,430,1,28.0,60.0,2.0,1.0,0.4144406718371039,1
U3223,47,Basic,119,0,70.0,0.0,3.0,2.0,0.41440731567942213,1
U3964,25,Premium,420,0,3.0,67.0,0.0,0.0,0.41425602099771736,1
U3876,43,Standard,277,0,128.0,0.0,2.5,2.0,0.4140195088862487,1
U5329,24,Premium,487,0,37.0,0.0,3.0,2.0,0.413920737219608,1
U2799,39,Premium,325,0,138.0,0.0,5.0,1.0,0.41384238753978253,1
U2707,45,Premium,334,0,29.0,0.0,3.0,1.0,0.41378570777828727,1
U4449,19,Premium,327,0,26.0,0.0,2.6666666666666665,3.0,0.4136764304482113,1
U4934,42,Basic,616,0,9.0,55.0,3.0,2.0,0.41367575894002184,1
U5479,52,Basic,267,0,12.0,0.0,3.0,1.0,0.4136494493841893,1
U3686,20,Standard,110,0,87.0,0.0,3.0,4.0,0.4135754372255378,1
U5363,49,Basic,652,0,120.0,34.0,3.0,1.0,0.41356075689192173,1
U2227,34,Standard,403,0,17.0,0.0,3.333333333333333,3.0,0.41335745130687507,1
U5023,42,Standard,471,0,25.0,0.0,3.0,3.0,0.4132165768442562,1
U1654,23,Standard,460,0,130.0,32.0,3.0,2.0,0.41303677160221125,1
U2776,32,Basic,660,0,999.0,0.0,3.0,1.0,0.41291626823152017,1
U1823,25,Standard,479,1,25.0,30.0,4.0,1.0,0.4129046120257032,1
U1642,28,Standard,327,0,32.0,0.0,2.75,4.0,0.4128629492091987,1
U1942,45,Basic,99,0,10.0,0.0,3.0,1.0,0.41268923712072597,1
U2094,30,Premium,142,0,3.0,0.0,0.0,0.0,0.41267315734749205,1
U5894,37,Basic,707,0,10.0,0.0,3.0,3.0,0.412669090725903,1
U1587,33,Premium,602,0,76.0,0.0,2.0,1.0,0.41231098711590847,1
U2621,21,Basic,79,0,73.0,0.0,3.0,2.0,0.41214719785485765,1
U4320,54,Premium,291,0,7.0,0.0,3.0,1.0,0.41165697909051846,1
U5637,36,Standard,193,0,5.0,0.0,2.5,2.0,0.4115376034706897,1
U3469,51,Premium,176,0,19.0,0.0,4.0,1.0,0.41092791485520236,1
U4556,20,Basic,528,0,5.0,0.0,0.0,0.0,0.4108784586818958,1
U1022,25,Basic,384,0,179.0,0.0,3.0,1.0,0.4107962175243987,1
U1703,35,Basic,275,0,166.0,0.0,2.5,2.0,0.4106190739374631,1
U4438,42,Basic,639,0,13.0,0.0,3.0,2.0,0.4104678199855828,1
U1335,55,Standard,402,0,3.0,48.0,2.0,1.0,0.41043974799751437,1
U1358,22,Standard,240,0,92.0,0.0,2.5,2.0,0.41030169790641335,1
U5638,57,Standard,306,0,8.0,0.0,3.0,2.0,0.4102563153398936,1
U1129,49,Standard,289,0,16.0,0.0,3.0,2.0,0.41012237464171464,1
U2183,46,Standard,497,0,999.0,0.0,3.0,2.0,0.4100562353843582,1
U4559,45,Premium,501,0,121.0,0.0,3.0,2.0,0.4099613268415474,1
U5186,46,Premium,190,0,32.0,0.0,1.5,2.0,0.4099053098014079,1
U5398,33,Basic,235,0,11.0,0.0,2.6666666666666665,3.0,0.4097931807831398,1
U4033,45,Basic,347,0,1.0,0.0,4.0,1.0,0.40976323154347477,1
U1141,49,Basic,19,0,29.0,52.0,4.0,1.0,0.4096784252502726,1
U1764,34,Basic,607,0,31.0,0.0,2.333333333333333,3.0,0.4094775586251388,1
U1974,48,Premium,437,0,16.0,0.0,4.0,2.0,0.4091482588758108,1
U3256,31,Basic,128,0,20.0,0.0,3.6666666666666665,3.0,0.4091176706918253,1
U3045,35,Standard,284,0,59.0,0.0,3.0,1.0,0.40900489238936955,1
U4600,30,Premium,333,1,74.0,0.0,3.0,1.0,0.40895473688237954,1
U5035,40,Standard,720,0,15.0,18.0,4.0,1.0,0.4089234788086803,1
U4196,21,Premium,541,0,19.0,0.0,3.0,1.0,0.40869790721895766,1
U3762,32,Premium,395,0,9.0,0.0,0.0,0.0,0.40867697358803284,1
U3715,24,Standard,207,0,16.0,0.0,3.333333333333333,3.0,0.40859901528142606,1
U1355,47,Basic,468,0,24.0,0.0,4.0,1.0,0.4084570856179106,1
U1596,23,Basic,326,0,139.0,55.0,3.5,2.0,0.408352748838645,1
U5824,56,Premium,369,0,64.0,0.0,2.0,1.0,0.4082962167641446,1
U4775,32,Basic,685,0,7.0,89.0,1.0,1.0,0.4082536170656447,1
U1159,36,Basic,413,0,2.0,0.0,3.0,1.0,0.4081109390888302,1
U3832,50,Standard,59,0,25.0,0.0,2.0,3.0,0.40805185672974253,1
U2705,33,Basic,157,0,20.0,62.0,3.0,1.0,0.4080473314610722,1
U5072,32,Premium,275,0,5.0,0.0,3.5,2.0,0.40802021530700683,1
U1799,32,Standard,404,0,58.0,0.0,4.0,2.0,0.40798864031187376,1
U3991,46,Standard,337,0,999.0,0.0,4.5,2.0,0.4079619724819311,1
U4119,34,Premium,277,1,28.0,0.0,2.5,2.0,0.40795082221962353,1
U3229,28,Basic,323,0,155.0,9.0,2.6666666666666665,3.0,0.40789957811587224,1
U5302,48,Standard,178,0,4.0,0.0,3.0,1.0,0.40789565437774367,1
U4038,50,Premium,280,0,35.0,0.0,2.0,2.0,0.4077896955541008,1
U1857,39,Basic,308,0,11.0,0.0,3.0,1.0,0.4077085390578698,1
U3436,34,Standard,730,0,71.0,65.0,4.0,1.0,0.4075908369792729,1
U3841,36,Standard,243,0,15.0,119.0,0.0,0.0,0.4073548183842168,1
U1582,18,Standard,101,0,8.0,0.0,3.0,2.0,0.40716679654039295,1
U2895,25,Standard,629,0,7.0,0.0,3.0,1.0,0.40698101005278303,1
U3170,38,Premium,504,0,62.0,0.0,4.0,1.0,0.40684835108116324,1
U2701,53,Basic,190,0,85.0,0.0,3.0,1.0,0.4066403046938153,1
U1236,22,Basic,303,0,141.0,0.0,0.0,0.0,0.40660946338996745,1
U4334,32,Standard,10,0,26.0,0.0,5.0,1.0,0.4065110945557401,1
U5830,56,Standard,7,0,14.0,0.0,4.0,2.0,0.40650713835650953,1
U2231,35,Basic,499,0,1.0,0.0,4.0,2.0,0.40646644946924687,1
U5167,22,Basic,385,0,131.0,0.0,4.5,2.0,0.4064473691322776,1
U1050,37,Basic,241,0,72.0,95.0,0.0,0.0,0.40644386873937605,1
U4532,45,Premium,476,0,54.0,0.0,2.0,1.0,0.4064414037511298,1
U3191,41,Premium,144,0,34.0,0.0,3.5,2.0,0.4060654360663189,1
U5202,22,Standard,194,0,87.0,0.0,3.0,1.0,0.40591764128335406,1
U1818,36,Premium,218,0,75.0,48.0,2.0,1.0,0.4057119940588575,1
U3831,32,Standard,267,0,59.0,0.0,3.5,2.0,0.4056530078499259,1
U2284,46,Premium,546,0,20.0,0.0,3.5,2.0,0.40564041394024963,1
U5759,50,Basic,380,0,157.0,0.0,3.0,2.0,0.4055925376897182,1
U2848,43,Basic,230,0,77.0,0.0,3.0,1.0,0.40556976189722904,1
U2541,34,Standard,727,0,96.0,75.0,4.0,1.0,0.40556956762976726,1
U2196,36,Premium,161,0,181.0,0.0,0.0,0.0,0.4055557308969543,1
U5634,20,Standard,208,0,27.0,0.0,2.333333333333333,3.0,0.4055547012476975,1
U1014,51,Standard,302,0,34.0,38.0,2.75,4.0,0.40551167978690633,1
U4926,35,Basic,686,0,85.0,0.0,3.0,1.0,0.4055004745585668,1
U5399,32,Premium,421,0,74.0,73.0,0.0,0.0,0.40548065055213633,1
U2265,30,Premium,74,0,10.0,0.0,3.0,1.0,0.4051321336142532,1
U4372,38,Premium,302,0,102.0,0.0,2.0,2.0,0.4048776701179176,1
U4282,54,Premium,602,1,60.0,12.0,0.0,0.0,0.4048268951238402,1
U2970,43,Basic,425,0,26.0,0.0,5.0,1.0,0.40481911896743755,1
U4673,32,Premium,596,0,15.0,0.0,2.5,2.0,0.40465865921301936,1
U1060,43,Basic,478,0,177.0,0.0,3.0,1.0,0.4046232142226347,1
U3500,22,Premium,459,1,11.0,86.0,0.0,0.0,0.4045780062069367,1
U1694,29,Standard,51,0,52.0,0.0,3.0,2.0,0.40437398612517406,1
U3144,31,Premium,684,0,78.0,53.0,3.0,1.0,0.40434774297914766,1
U4451,38,Premium,648,0,85.0,0.0,3.0,1.0,0.4042530895566786,1
U3263,44,Premium,472,0,64.0,29.0,0.0,0.0,0.4041945154774102,1
U3826,49,Basic,435,0,22.0,35.0,4.0,3.0,0.40412922256510997,1
U3028,52,Premium,630,0,3.0,0.0,1.0,1.0,0.4039525308825953,1
U1661,48,Basic,649,0,57.0,0.0,3.0,1.0,0.4039141617128198,1
U1151,28,Basic,671,0,72.0,0.0,2.0,3.0,0.40390823291641714,1
U2134,24,Standard,158,0,114.0,0.0,2.0,4.0,0.4038823148321029,1
U3604,35,Premium,218,0,19.0,201.0,3.0,3.0,0.4038454981350762,1
U2906,38,Standard,476,0,27.0,0.0,2.0,2.0,0.40378668278429913,1
U5510,45,Standard,660,0,3.0,0.0,0.0,0.0,0.4037275217704497,1
U3079,37,Premium,317,0,76.0,6.0,2.0,2.0,0.4035558400262771,1
U2203,24,Basic,729,0,999.0,0.0,3.5,2.0,0.40332454976934534,1
U3997,40,Premium,156,0,25.0,0.0,3.0,2.0,0.4031182554889562,1
U5964,38,Basic,120,0,63.0,72.0,0.0,0.0,0.4030980038908879,1
U5939,28,Standard,449,0,64.0,0.0,3.0,2.0,0.4030421310603097,1
U4528,38,Premium,508,0,8.0,0.0,4.5,2.0,0.40301649238466764,1
U5822,18,Premium,417,0,81.0,185.0,0.0,0.0,0.402906340773734,1
U3640,42,Premium,451,0,26.0,0.0,3.0,1.0,0.4028398214731643,1
U5959,46,Standard,201,0,92.0,0.0,2.0,2.0,0.40227878314750626,1
U2073,30,Premium,655,0,29.0,63.0,1.5,2.0,0.40225312740067504,1
U3173,40,Basic,570,0,48.0,73.0,2.5,2.0,0.40206034816278285,1
U3222,36,Basic,496,0,23.0,0.0,2.0,1.0,0.4020263897074333,1
U4199,42,Standard,124,0,52.0,0.0,4.0,2.0,0.40195491282839796,1
U5304,35,Premium,315,1,81.0,33.0,0.0,0.0,0.4019393156401206,1
U2507,30,Premium,79,0,80.0,0.0,3.0,2.0,0.40189932779542614,1
U2443,21,Standard,438,0,135.0,26.0,2.0,2.0,0.4018960992341462,1
U3483,41,Premium,285,0,999.0,0.0,0.0,0.0,0.40168327332778914,1
U3688,30,Premium,177,0,36.0,90.0,4.0,1.0,0.40160970757003844,1
U4611,29,Standard,560,0,16.0,0.0,3.0,3.0,0.4012709234631977,1
U5890,35,Standard,300,0,999.0,0.0,3.0,2.0,0.4011667180307643,1
U4619,32,Basic,224,1,29.0,89.0,2.0,1.0,0.40116045140805817,1
U2371,25,Premium,366,1,32.0,23.0,5.0,1.0,0.4010759358662158,1
U2114,34,Standard,395,0,63.0,0.0,2.333333333333333,3.0,0.40092535073908103,1
U3409,41,Premium,215,0,18.0,0.0,3.0,2.0,0.40081081798471807,1
U2178,50,Premium,450,0,91.0,0.0,3.0,1.0,0.4007204629024579,1
U4689,23,Standard,586,0,11.0,45.0,3.5,2.0,0.4006757257607633,1
U4506,39,Basic,507,0,23.0,105.0,3.0,1.0,0.4004876605363563,1
U3495,28,Basic,459,0,19.0,0.0,2.0,2.0,0.4004510993474846,1
U2960,31,Standard,552,0,18.0,0.0,4.0,1.0,0.40036927109502224,1
U3264,42,Standard,704,0,20.0,41.0,3.0,1.0,0.4002875804682594,1
U4201,30,Premium,684,0,18.0,0.0,2.0,1.0,0.4002778221145775,1
U4588,54,Premium,407,0,82.0,0.0,2.0,2.0,0.40027588278265464,1
U5764,53,Premium,278,0,12.0,5.0,2.5,2.0,0.40011231733774727,1
U2448,50,Premium,174,0,17.0,0.0,2.0,2.0,0.3998522313895569,1
U4487,54,Premium,594,0,22.0,0.0,4.0,1.0,0.3998158864830409,1
U5424,34,Standard,615,0,4.0,0.0,2.0,1.0,0.3997610093167357,1
U4384,52,Standard,289,0,9.0,0.0,2.6666666666666665,3.0,0.39971911457222403,1
U2301,36,Standard,603,1,38.0,0.0,2.8,5.0,0.3996770645852816,1
U5778,37,Basic,448,0,74.0,0.0,3.0,1.0,0.39958578880469936,1
U2466,32,Standard,552,0,10.0,43.0,2.6666666666666665,3.0,0.3994043273742725,1
U3910,34,Premium,527,0,86.0,8.0,4.0,1.0,0.3991796188306814,1
U1096,48,Basic,108,0,25.0,0.0,2.0,3.0,0.3991189896185665,1
U4537,46,Standard,460,0,16.0,0.0,3.0,2.0,0.39908794453220964,1
U4049,18,Standard,241,0,66.0,0.0,3.5,2.0,0.3990731990994842,1
U2023,59,Basic,288,0,10.0,0.0,2.0,1.0,0.39885726469414484,1
U2161,48,Premium,603,0,79.0,0.0,2.5,2.0,0.3987310427443304,1
U4076,44,Standard,723,0,14.0,0.0,2.333333333333333,3.0,0.39871883911508815,1
U5834,36,Basic,598,1,41.0,0.0,5.0,2.0,0.39859167201007417,1
U4523,58,Premium,236,0,15.0,0.0,2.0,1.0,0.3985218314810604,1
U3004,48,Basic,413,0,169.0,0.0,5.0,1.0,0.39841578173378883,1
U4044,53,Standard,172,0,76.0,0.0,4.0,2.0,0.3983739470783575,1
U3470,38,Standard,66,0,99.0,0.0,2.6666666666666665,3.0,0.39826127906118475,1
U5618,50,Standard,364,0,1.0,0.0,2.0,1.0,0.3981993533685837,1
U3348,40,Standard,257,0,135.0,0.0,5.0,2.0,0.3981558619804986,1
U1782,45,Standard,404,0,65.0,0.0,4.5,2.0,0.39802450316245414,1
U1902,55,Premium,235,0,24.0,0.0,4.5,2.0,0.3980174045528863,1
U2733,55,Basic,547,0,21.0,0.0,3.5,2.0,0.39777801089971004,1
U4032,33,Premium,409,0,82.0,0.0,4.0,1.0,0.39760225121392756,1
U2096,34,Standard,95,1,78.0,0.0,2.25,4.0,0.3969605877161213,1
U3164,27,Basic,383,0,67.0,60.0,3.333333333333333,3.0,0.39693831578285776,1
U2777,20,Basic,519,0,170.0,0.0,3.0,2.0,0.3969013904526936,1
U3704,28,Premium,644,0,134.0,32.0,3.5,2.0,0.39659970965626606,1
U5942,48,Basic,120,1,34.0,0.0,0.0,0.0,0.39659863128961237,1
U3405,28,Premium,255,0,151.0,81.0,3.0,1.0,0.3965975526238628,1
U1386,44,Standard,287,0,68.0,0.0,0.0,0.0,0.3964891880821245,1
U3592,40,Premium,223,1,26.0,114.0,3.5,2.0,0.3964739581882741,1
U2095,44,Standard,359,1,3.0,33.0,3.333333333333333,3.0,0.3963350901891559,1
U4513,33,Standard,494,0,158.0,0.0,4.0,2.0,0.39631769829163216,1
U3676,53,Premium,589,0,1.0,0.0,2.0,2.0,0.3961240346785448,1
U4857,60,Standard,214,0,999.0,0.0,0.0,0.0,0.39609997688289605,1
U2500,56,Basic,406,0,20.0,0.0,2.0,1.0,0.395795496453986,1
U1353,50,Basic,650,0,72.0,0.0,3.0,1.0,0.39545799969312584,1
U1687,42,Standard,480,0,88.0,0.0,4.0,1.0,0.3953700059784233,1
U1170,24,Basic,31,0,18.0,0.0,4.0,1.0,0.39532331733566595,1
U3952,42,Premium,339,0,6.0,0.0,2.6,5.0,0.3951790100771892,1
U1864,38,Premium,174,1,65.0,0.0,0.0,0.0,0.3951695371511638,1
U4409,39,Basic,305,0,13.0,83.0,4.0,1.0,0.3951152700610435,1
U4459,35,Basic,352,0,33.0,0.0,3.6666666666666665,3.0,0.3950902959367836,1
U3929,37,Basic,121,0,30.0,0.0,2.0,2.0,0.3950141780576119,1
U2729,40,Standard,205,0,101.0,0.0,4.5,2.0,0.3949941114869741,1
U5291,24,Basic,594,0,25.0,79.0,2.0,2.0,0.3949357629341672,1
U4718,47,Basic,106,1,14.0,0.0,2.0,1.0,0.3949090399341597,1
U5521,39,Premium,189,0,16.0,0.0,4.5,2.0,0.39478801232693256,1
U1626,56,Premium,658,0,74.0,0.0,4.0,1.0,0.39467989665956615,1
U4187,50,Premium,421,0,64.0,0.0,3.5,2.0,0.3945319941674174,1
U5967,28,Premium,719,0,25.0,0.0,3.0,2.0,0.39446898100944855,1
U2044,40,Basic,311,0,125.0,60.0,3.0,1.0,0.3944109613488996,1
U1054,54,Standard,488,0,19.0,0.0,4.0,1.0,0.39440910585029376,1
U5847,42,Premium,291,0,162.0,0.0,4.0,2.0,0.3942328910558336,1
U1061,46,Basic,230,0,25.0,0.0,0.0,0.0,0.3941961576341322,1
U4661,48,Premium,253,0,12.0,0.0,3.0,2.0,0.39416622335635515,1
U4968,39,Premium,330,0,177.0,0.0,4.0,2.0,0.39408136765335955,1
U5482,27,Premium,638,1,91.0,0.0,3.0,2.0,0.39407183254799266,1
U2398,32,Standard,658,0,85.0,0.0,4.0,2.0,0.3939575724815289,1
U1944,31,Premium,350,0,163.0,34.0,3.0,2.0,0.3939413529455912,1
U3859,47,Basic,104,1,81.0,0.0,2.333333333333333,3.0,0.39392218337321877,1
U1333,28,Basic,543,1,10.0,0.0,2.0,2.0,0.39380251828180346,1
U2508,40,Premium,526,0,150.0,0.0,5.0,1.0,0.3937597315389694,1
U3022,28,Basic,540,1,999.0,0.0,3.0,2.0,0.3935550580618514,1
U2125,47,Premium,652,0,95.0,0.0,2.0,1.0,0.39350514160181144,1
U2119,26,Standard,30,1,30.0,0.0,2.333333333333333,3.0,0.39341886954025895,1
U2576,36,Premium,539,0,3.0,0.0,4.0,1.0,0.393408416138534,1
U5106,27,Standard,417,0,175.0,0.0,0.0,0.0,0.39337643272772704,1
U4460,46,Premium,404,0,83.0,0.0,0.0,0.0,0.3933435430490065,1
U4988,43,Standard,210,0,151.0,0.0,4.0,1.0,0.3933139703836502,1
U3880,36,Basic,310,0,156.0,0.0,2.0,1.0,0.39318085175335876,1
U2273,46,Premium,690,0,58.0,0.0,2.0,1.0,0.3923729608368668,1
U2320,34,Basic,398,0,14.0,0.0,4.0,1.0,0.392312330955488,1
U5739,48,Premium,132,0,57.0,0.0,2.333333333333333,3.0,0.3922702057474949,1
U3622,29,Standard,131,0,52.0,0.0,3.0,2.0,0.39226723113916506,1
U5280,35,Premium,248,0,30.0,63.0,2.5,2.0,0.3920856532518814,1
U5067,41,Basic,657,0,105.0,0.0,3.0,1.0,0.3920439952406001,1
U4567,37,Standard,633,0,54.0,102.0,0.0,0.0,0.39199155371165895,1
U4478,40,Standard,629,0,5.0,83.0,2.0,2.0,0.3919303758764493,1
U1419,31,Basic,543,0,39.0,0.0,5.0,1.0,0.3918117210854611,1
U1265,35,Basic,87,0,7.0,0.0,3.333333333333333,3.0,0.3917305180197147,1
U4161,27,Standard,168,0,22.0,0.0,2.0,1.0,0.3917263909756099,1
U3528,42,Standard,312,0,140.0,0.0,3.5,2.0,0.39170381314774033,1
U2735,42,Premium,473,0,36.0,28.0,1.0,3.0,0.3914948892344246,1
U2380,52,Premium,197,0,31.0,0.0,5.0,1.0,0.3914218274994912,1
U1804,52,Basic,412,0,13.0,83.0,3.0,2.0,0.3914085510109671,1
U2330,26,Standard,182,0,999.0,84.0,2.857142857142857,7.0,0.39137279077520354,1
U2589,33,Standard,692,0,999.0,98.0,0.0,0.0,0.39122548626355974,1
U1738,46,Premium,419,1,79.0,43.0,3.0,1.0,0.39117100354418755,1
U3445,39,Standard,568,0,9.0,84.0,3.0,2.0,0.3911466613893922,1
U5487,56,Standard,353,0,33.0,0.0,2.0,1.0,0.3908875556947207,1
U1705,23,Premium,621,0,25.0,0.0,4.0,1.0,0.39086427886990344,1
U1612,52,Premium,549,0,91.0,0.0,5.0,1.0,0.39078058091506024,1
U5754,40,Basic,634,0,6.0,0.0,0.0,0.0,0.39074488162479587,1
U4019,42,Standard,396,0,13.0,0.0,2.0,1.0,0.39047809593534344,1
U2347,39,Standard,287,0,23.0,0.0,2.0,2.0,0.3904555505408821,1
U5620,36,Basic,495,0,129.0,0.0,2.5,2.0,0.3903471653817247,1
U5797,25,Standard,124,0,37.0,26.0,3.0,1.0,0.39031281384283384,1
U3744,28,Basic,386,0,72.0,0.0,3.0,1.0,0.39027688087221857,1
U2278,52,Premium,188,0,59.0,15.0,0.0,0.0,0.3901544920021886,1
U4197,33,Standard,253,0,108.0,96.0,3.0,2.0,0.39014368465505056,1
U3624,26,Basic,628,0,154.0,116.0,0.0,0.0,0.3900102849466427,1
U1965,53,Premium,584,0,28.0,0.0,3.5,2.0,0.3898965584576711,1
U4694,43,Premium,508,0,3.0,0.0,3.0,1.0,0.38977574743490023,1
U1872,32,Standard,504,0,22.0,9.0,3.0,2.0,0.3895970213946822,1
U3594,49,Premium,123,0,28.0,0.0,1.5,2.0,0.38901131913061293,1
U1143,43,Premium,562,0,84.0,0.0,3.0,1.0,0.3888183330792949,1
U3995,54,Basic,336,0,7.0,78.0,2.75,4.0,0.3885293304161666,1
U1968,43,Standard,395,0,96.0,0.0,2.0,2.0,0.38850656112134685,1
U3591,50,Premium,260,0,104.0,0.0,4.0,1.0,0.38850007532360026,1
U4405,38,Basic,662,0,49.0,98.0,3.0,1.0,0.38849828344155085,1
U5185,39,Standard,254,0,72.0,0.0,4.0,2.0,0.3884325516546131,1
U1702,22,Premium,224,0,31.0,9.0,3.0,2.0,0.3884142867809826,1
U1528,42,Basic,251,0,49.0,0.0,0.0,0.0,0.3883503445990402,1
U5089,41,Basic,447,0,12.0,0.0,2.0,2.0,0.3883428047049464,1
U5582,47,Basic,276,0,8.0,0.0,3.333333333333333,3.0,0.38825326152334855,1
U1088,32,Premium,614,0,34.0,0.0,4.0,2.0,0.3882365634121392,1
U1223,38,Standard,93,0,47.0,105.0,0.0,0.0,0.3882253810265941,1
U4469,27,Premium,436,0,25.0,0.0,5.0,1.0,0.38797698875696435,1
U3982,54,Standard,410,0,13.0,0.0,4.5,2.0,0.38794289361611994,1
